horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:10:34.873377846,0.25,62172,1632306,871992,409572,411845104,70339829,688446,2.467,27909396,13096245,99.56
11:10:36.759241825,0.25,69328,1837605,870100,408070,31081119,7192907,88356,3.033,2912747,1623156,99.67
11:10:38.628070703,0.25,77603,2018450,933005,436014,27537318,6294211,75670,2.988,2532070,1411611,99.33
11:10:40.502755259,0.25,143228,3452182,904454,423321,29873052,6673720,81719,3.010,2714561,1505644,99.78
11:10:42.392420371,0.25,805414,13997904,32504763,15802613,131012532,25174474,421849,3.895,10831209,5419920,99.48
11:10:44.289705052,0.25,216708,5662679,2333933,1072163,66203317,14525374,204123,3.354,6085297,3018926,99.73
11:10:46.154413004,0.25,172164,4232465,2152370,978093,73959083,16417625,228318,3.230,7068905,3438022,99.54
11:10:48.013892861,0.25,164563,4082124,2221929,994580,77180598,16562242,225775,3.230,6990444,3465747,99.77
11:10:49.904704593,0.25,204008,5686251,2357452,1006632,31331854,7309929,94362,3.152,2993590,1667491,99.57
11:10:51.749416536,0.25,309975,5958017,920085,434343,30098162,6958019,85594,3.089,2770775,1563831,99.64
11:10:53.611577407,0.25,73078,1789615,975693,445875,27524675,6189422,75237,3.018,2492985,1396487,99.55
11:10:55.484473906,0.25,72489,1943896,1853468,904948,31282200,7788668,92702,2.879,3219705,1729946,99.56
11:10:57.367632766,0.25,69672,1861125,2104318,994438,28784973,6494281,79164,3.031,2612074,1470903,99.81
11:10:59.248178658,0.25,68843,1834418,904538,433512,57309994,11418371,225283,4.072,5532400,2415777,99.68
11:11:01.146848623,0.25,86886,2492146,2856218,917127,82247330,17207692,268023,3.487,7685906,3472257,99.66
11:11:03.100433555,0.25,326147,6897087,1392322,633516,73282856,13931164,263980,3.980,6633482,2961839,99.67
11:11:04.980265267,0.25,65432,1723394,899046,421756,30037286,7171313,90815,3.135,2896859,1608194,99.75
11:11:06.854344575,0.25,71247,1774751,851983,403911,27080765,6326763,76924,3.014,2552096,1445572,99.46
11:11:08.721152682,0.25,66529,1680600,955618,436468,30541549,6860831,83506,3.032,2754189,1537129,99.67
11:11:10.585849376,0.25,74389,1979684,958705,463399,26588081,6122449,76027,3.043,2498126,1364333,99.67
11:11:12.475882043,0.25,370513,17086951,1014538,486970,27844975,6500630,79724,3.012,2646600,1469591,99.56
11:11:14.327652178,0.25,68980,1810978,990378,469413,28811783,6508442,81708,3.077,2655653,1465041,99.66
11:11:16.193666094,0.25,71580,1857788,955848,443010,34698126,7734320,102563,3.241,3164831,1704135,99.49
11:11:18.053007245,0.25,201220,3811350,982446,444908,30647569,6962735,83608,2.983,2802993,1593831,99.35
11:11:19.930615181,0.25,233538,4845667,1960523,886557,32614615,7256028,92579,3.157,2932637,1620591,99.76
11:11:21.780207499,0.25,169647,3749403,2228940,999333,76707746,16752372,205943,3.026,6806818,3471891,99.70
11:11:23.824884038,0.25,72987,1874702,2409896,1099720,29925790,6913735,84688,3.051,2775374,1551631,99.67
